company name,industry33,stock market,stock number
静岡ガス,電気・ガス業,東証プライム,9543
東日本ガス,電気・ガス業,東証2部,9544
メタウォーター,電気・ガス業,東証プライム,9551
ＳＢＳホールディングス,陸運業,東証プライム,2384
東武鉄道,陸運業,東証プライム,9001
相鉄ホールディングス,陸運業,東証プライム,9003
東急,陸運業,東証プライム,9005
京浜急行電鉄,陸運業,東証プライム,9006
小田急電鉄,陸運業,東証プライム,9007
京王電鉄,陸運業,東証プライム,9008
京成電鉄,陸運業,東証プライム,9009
富士急行,陸運業,東証プライム,9010
秩父鉄道,陸運業,東証スタンダード,9012
新京成電鉄,陸運業,東証スタンダード,9014
新潟交通,陸運業,東証スタンダード,9017
ＪＲ東日本,陸運業,東証プライム,9020
ＪＲ西日本,陸運業,東証プライム,9021
ＪＲ東海,陸運業,東証プライム,9022
西武ホールディングス,陸運業,東証プライム,9024
鴻池運輸,陸運業,東証プライム,9025
ロジネット　ジャパン,陸運業,札証普通,9027
ゼロ,陸運業,東証スタンダード,9028
ヒガシトゥエンティワン,陸運業,東証スタンダード,9029
アートコーポレーション,陸運業,東証1部,9030
西日本鉄道,陸運業,東証プライム,9031
広島電鉄,陸運業,東証スタンダード,9033
南総通運,陸運業,東証スタンダード,9034
第一交通産業,陸運業,福証普通,9035
東部ネットワーク,陸運業,東証スタンダード,9036
ハマキョウレックス,陸運業,東証プライム,9037
サカイ引越センター,陸運業,東証プライム,9039
大宝運輸,陸運業,名証メイン,9040
近鉄グループホールディングス,陸運業,東証プライム,9041
阪急阪神ホールディングス,陸運業,東証プライム,9042
南海電気鉄道,陸運業,東証プライム,9044
京阪ホールディングス,陸運業,東証プライム,9045
神戸電鉄,陸運業,東証プライム,9046
名糖運輸,陸運業,東証1部,9047
名古屋鉄道,陸運業,東証プライム,9048
京福電気鉄道,陸運業,東証スタンダード,9049
センコン物流,陸運業,東証スタンダード,9051
山陽電気鉄道,陸運業,東証プライム,9052
中央運輸,陸運業,ジ証,9053
アルプス物流,陸運業,東証プライム,9055
ヒューテックノオリン,陸運業,東証2部,9056
遠州トラック,陸運業,東証スタンダード,9057
カンダホールディングス,陸運業,東証スタンダード,9059
日本ロジテム,陸運業,東証スタンダード,9060
富士物流,陸運業,東証2部,9061
日本通運,陸運業,東証1部,9062
岡山県貨物運送,陸運業,東証スタンダード,9063
ヤマトホールディングス,陸運業,東証プライム,9064
山九,陸運業,東証プライム,9065
丸運,陸運業,東証スタンダード,9067
丸全昭和運輸,陸運業,東証プライム,9068
センコーグループホールディングス,陸運業,東証プライム,9069
トナミホールディングス,陸運業,東証プライム,9070
ニッコンホールディングス,陸運業,東証プライム,9072
京極運輸商事,陸運業,東証スタンダード,9073
日本石油輸送,陸運業,東証スタンダード,9074
福山通運,陸運業,東証プライム,9075
セイノーホールディングス,陸運業,東証プライム,9076
名鉄運輸,陸運業,名証メイン,9077
エスライン,陸運業,東証スタンダード,9078
神奈川中央交通,陸運業,東証プライム,9081
大和自動車交通,陸運業,東証スタンダード,9082
神姫バス,陸運業,東証スタンダード,9083
北海道中央バス,陸運業,札証普通,9085
日立物流,陸運業,東証プライム,9086
タカセ,陸運業,東証スタンダード,9087
ＡＺ－ＣＯＭ丸和ホールディングス,陸運業,東証プライム,9090
Ｃ＆Ｆロジホールディングス,陸運業,東証プライム,9099
ＪＲ九州,陸運業,東証プライム,9142
ＳＧホールディングス,陸運業,東証プライム,9143
ビーイングホールディングス,陸運業,東証スタンダード,9145
ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳ　ホールディングス,陸運業,東証プライム,9147
日本郵船,海運業,東証プライム,9101
商船三井,海運業,東証プライム,9104
川崎汽船,海運業,東証プライム,9107
ＮＳユナイテッド海運,海運業,東証プライム,9110
乾汽船,海運業,東証1部,9113
明治海運,海運業,東証スタンダード,9115
飯野海運,海運業,東証プライム,9119
太平洋海運,海運業,東証1部,9123
玉井商船,海運業,東証スタンダード,9127
共栄タンカー,海運業,東証スタンダード,9130
第一中央汽船,海運業,東証1部,9132
東栄リーファーライン,海運業,東証JASDAQ（スタンダード）,9133
関西汽船,海運業,東証2部,9152
栗林商船,海運業,東証スタンダード,9171
東海汽船,海運業,東証スタンダード,9173
佐渡汽船,海運業,東証スタンダード,9176
川崎近海汽船,海運業,東証スタンダード,9179
ＮＳユナイテッド内航海運,海運業,東証JASDAQ（スタンダード）,9180
乾汽船,海運業,東証スタンダード,9308
日本航空,空運業,東証プライム,9201
ＡＮＡホールディングス,空運業,東証プライム,9202
スカイマーク,空運業,東証グロース,9204
日本航空,空運業,東証1部,9205
スターフライヤー,空運業,東証スタンダード,9206
国際航業,空運業,東証1部,9231
パスコ,空運業,東証スタンダード,9232
アジア航測,空運業,東証スタンダード,9233
国際航業ホールディングス,空運業,東証1部,9234
トランコム,倉庫・運輸関連業,東証プライム,9058
日新,倉庫・運輸関連業,東証プライム,9066
東京汽船,倉庫・運輸関連業,東証スタンダード,9193
三菱倉庫,倉庫・運輸関連業,東証プライム,9301
三井倉庫ホールディングス,倉庫・運輸関連業,東証プライム,9302
住友倉庫,倉庫・運輸関連業,東証プライム,9303
澁澤倉庫,倉庫・運輸関連業,東証プライム,9304
東陽倉庫,倉庫・運輸関連業,東証スタンダード,9306
杉村倉庫,倉庫・運輸関連業,東証スタンダード,9307
日本トランスシティ,倉庫・運輸関連業,東証プライム,9310
アサガミ,倉庫・運輸関連業,東証スタンダード,9311
ケイヒン,倉庫・運輸関連業,東証スタンダード,9312
丸八倉庫,倉庫・運輸関連業,東証スタンダード,9313
オーナミ,倉庫・運輸関連業,東証2部,9317
中央倉庫,倉庫・運輸関連業,東証プライム,9319
三和倉庫,倉庫・運輸関連業,東証2部,9320
アイ・ロジスティクス,倉庫・運輸関連業,東証2部,9321
川西倉庫,倉庫・運輸関連業,東証スタンダード,9322
日本ロジステック,倉庫・運輸関連業,ジ証,9323
安田倉庫,倉庫・運輸関連業,東証プライム,9324
ファイズホールディングス,倉庫・運輸関連業,東証プライム,9325
関通,倉庫・運輸関連業,東証グロース,9326
イー・ロジット,倉庫・運輸関連業,東証スタンダード,9327
東洋埠頭,倉庫・運輸関連業,東証プライム,9351
櫻島埠頭,倉庫・運輸関連業,東証スタンダード,9353
リンコーコーポレーション,倉庫・運輸関連業,東証スタンダード,9355
名港海運,倉庫・運輸関連業,名証メイン,9357
宇徳,倉庫・運輸関連業,東証1部,9358
伊勢湾海運,倉庫・運輸関連業,名証メイン,9359
伏木海陸運送,倉庫・運輸関連業,東証スタンダード,9361
兵機海運,倉庫・運輸関連業,東証スタンダード,9362
大運,倉庫・運輸関連業,東証スタンダード,9363
上組,倉庫・運輸関連業,東証プライム,9364
トレーディア,倉庫・運輸関連業,東証スタンダード,9365
サンリツ,倉庫・運輸関連業,東証スタンダード,9366
大東港運,倉庫・運輸関連業,東証スタンダード,9367
キムラユニティー,倉庫・運輸関連業,東証スタンダード,9368
キユーソー流通システム,倉庫・運輸関連業,東証スタンダード,9369
郵船ロジスティクス,倉庫・運輸関連業,東証1部,9370
トラステックスホールディングス,倉庫・運輸関連業,大証,9374
近鉄エクスプレス,倉庫・運輸関連業,東証プライム,9375
エージーピー,倉庫・運輸関連業,東証スタンダード,9377
ワールド・ロジ,倉庫・運輸関連業,東証JASDAQ（スタンダード）,9378
